OrderID,CustomerID,OrderDate,LocationID,ProductID,Quantity,TotalPrice,OrderStatus
5978,545,2023-09-07 01:00:00,17,106,19,379.49,Pending
5979,641,2023-09-07 02:00:00,7,164,1,20.68,Completed
5980,876,2023-09-07 03:00:00,6,115,7,451.0,Cancelled
5981,312,2023-09-07 04:00:00,2,141,12,377.97,Completed
5982,143,2023-09-07 05:00:00,18,37,18,400.72,Pending
5983,465,2023-09-07 06:00:00,42,75,8,410.89,Completed
5984,748,2023-09-07 07:00:00,24,1,2,453.86,Cancelled
5985,899,2023-09-07 08:00:00,13,121,11,92.79,Cancelled
5986,487,2023-09-07 09:00:00,29,150,18,72.37,Cancelled
5987,659,2023-09-07 10:00:00,39,154,7,241.4,Cancelled
5988,686,2023-09-07 11:00:00,6,105,18,40.82,Cancelled
5989,627,2023-09-07 12:00:00,42,49,5,292.4,Pending
5990,997,2023-09-07 13:00:00,7,174,3,333.35,Completed
5991,770,2023-09-07 14:00:00,24,92,6,497.7,Cancelled
5992,515,2023-09-07 15:00:00,7,45,8,406.76,Completed
5993,477,2023-09-07 16:00:00,48,59,6,374.29,Pending
5994,425,2023-09-07 17:00:00,8,42,5,340.78,Pending
5995,931,2023-09-07 18:00:00,22,90,12,229.81,Pending
5996,746,2023-09-07 19:00:00,7,198,14,433.2,Cancelled
5997,398,2023-09-07 20:00:00,20,91,19,29.06,Pending
5998,14,2023-09-07 21:00:00,37,33,7,274.18,Pending
5999,410,2023-09-07 22:00:00,31,190,7,390.44,Completed
6000,844,2023-09-07 23:00:00,30,66,19,26.23,Completed
6001,800,2023-09-08 00:00:00,17,32,9,361.6,Pending
6002,592,2023-09-08 01:00:00,33,120,10,294.17,Pending
6003,31,2023-09-08 02:00:00,6,158,2,141.23,Completed
6004,383,2023-09-08 03:00:00,44,51,10,238.14,Cancelled
6005,325,2023-09-08 04:00:00,27,155,12,293.5,Pending
6006,816,2023-09-08 05:00:00,30,199,9,131.91,Pending
6007,287,2023-09-08 06:00:00,33,29,8,416.32,Completed
6008,590,2023-09-08 07:00:00,13,75,6,373.82,Cancelled
6009,572,2023-09-08 08:00:00,33,76,18,372.28,Pending
6010,151,2023-09-08 09:00:00,40,42,8,21.56,Cancelled
6011,44,2023-09-08 10:00:00,14,148,12,24.07,Completed
6012,99,2023-09-08 11:00:00,17,6,8,314.17,Completed
6013,838,2023-09-08 12:00:00,33,177,13,331.54,Pending
6014,462,2023-09-08 13:00:00,36,129,10,209.65,Cancelled
6015,161,2023-09-08 14:00:00,1,73,15,425.13,Completed
6016,754,2023-09-08 15:00:00,32,144,10,169.35,Pending
6017,77,2023-09-08 16:00:00,11,129,5,46.21,Completed
6018,212,2023-09-08 17:00:00,33,131,13,404.54,Completed
6019,11,2023-09-08 18:00:00,16,148,11,484.27,Completed
6020,337,2023-09-08 19:00:00,14,54,13,28.86,Cancelled
6021,181,2023-09-08 20:00:00,7,173,7,251.8,Pending
6022,121,2023-09-08 21:00:00,4,81,9,276.69,Pending
6023,566,2023-09-08 22:00:00,30,97,11,312.5,Completed
6024,645,2023-09-08 23:00:00,41,160,10,479.31,Pending
6025,926,2023-09-09 00:00:00,36,63,5,67.18,Completed
6026,961,2023-09-09 01:00:00,1,22,13,454.85,Cancelled
6027,183,2023-09-09 02:00:00,46,130,10,491.64,Completed
6028,735,2023-09-09 03:00:00,11,121,11,209.03,Cancelled
6029,274,2023-09-09 04:00:00,4,39,7,72.73,Completed
6030,882,2023-09-09 05:00:00,40,98,6,279.53,Pending
6031,353,2023-09-09 06:00:00,3,33,3,445.17,Completed
6032,691,2023-09-09 07:00:00,19,167,17,194.41,Completed
6033,352,2023-09-09 08:00:00,13,13,16,274.92,Pending
6034,582,2023-09-09 09:00:00,4,22,18,496.43,Pending
6035,498,2023-09-09 10:00:00,2,71,4,490.54,Pending
6036,941,2023-09-09 11:00:00,5,120,1,336.84,Pending
6037,784,2023-09-09 12:00:00,34,138,10,205.01,Pending
6038,412,2023-09-09 13:00:00,19,21,12,151.4,Cancelled
6039,639,2023-09-09 14:00:00,30,125,16,257.77,Pending
6040,439,2023-09-09 15:00:00,11,5,7,152.43,Cancelled
6041,532,2023-09-09 16:00:00,42,145,16,474.75,Cancelled
6042,847,2023-09-09 17:00:00,5,45,14,416.32,Pending
6043,451,2023-09-09 18:00:00,36,144,7,61.0,Cancelled
6044,952,2023-09-09 19:00:00,37,105,5,260.92,Completed
6045,120,2023-09-09 20:00:00,3,146,17,483.83,Cancelled
6046,250,2023-09-09 21:00:00,47,31,7,429.8,Cancelled
6047,101,2023-09-09 22:00:00,9,130,10,83.31,Cancelled
6048,418,2023-09-09 23:00:00,35,177,16,486.88,Completed
6049,438,2023-09-10 00:00:00,28,118,19,275.21,Pending
6050,778,2023-09-10 01:00:00,26,185,5,324.79,Pending
6051,48,2023-09-10 02:00:00,3,114,9,245.67,Pending
6052,741,2023-09-10 03:00:00,22,83,14,334.3,Pending
6053,438,2023-09-10 04:00:00,4,117,9,53.31,Completed
6054,357,2023-09-10 05:00:00,44,159,14,458.36,Pending
6055,965,2023-09-10 06:00:00,34,110,4,397.52,Cancelled
6056,251,2023-09-10 07:00:00,48,155,10,243.09,Pending
6057,933,2023-09-10 08:00:00,13,186,5,101.03,Pending
6058,70,2023-09-10 09:00:00,17,103,5,216.2,Pending
6059,717,2023-09-10 10:00:00,4,193,9,148.67,Cancelled
6060,369,2023-09-10 11:00:00,47,88,16,156.9,Pending
6061,681,2023-09-10 12:00:00,33,40,15,453.48,Cancelled
6062,407,2023-09-10 13:00:00,4,135,3,329.61,Cancelled
6063,848,2023-09-10 14:00:00,35,151,9,208.96,Cancelled
6064,16,2023-09-10 15:00:00,19,160,11,125.77,Completed
6065,721,2023-09-10 16:00:00,4,66,4,139.38,Completed
6066,779,2023-09-10 17:00:00,10,13,17,406.36,Cancelled
6067,870,2023-09-10 18:00:00,47,110,15,293.75,Completed
6068,489,2023-09-10 19:00:00,35,58,3,420.65,Pending
6069,334,2023-09-10 20:00:00,44,144,2,176.28,Completed
6070,655,2023-09-10 21:00:00,30,117,15,20.23,Completed
6071,858,2023-09-10 22:00:00,43,59,13,369.61,Cancelled
6072,869,2023-09-10 23:00:00,9,187,11,450.98,Pending
6073,987,2023-09-11 00:00:00,32,189,3,419.29,Pending
6074,548,2023-09-11 01:00:00,3,145,10,305.07,Cancelled
6075,57,2023-09-11 02:00:00,43,123,11,324.26,Cancelled
6076,731,2023-09-11 03:00:00,4,30,6,82.83,Cancelled
6077,396,2023-09-11 04:00:00,25,121,4,140.58,Completed
6078,244,2023-09-11 05:00:00,12,5,16,330.4,Cancelled
6079,415,2023-09-11 06:00:00,35,103,5,190.98,Pending
6080,967,2023-09-11 07:00:00,29,44,2,285.34,Pending
6081,507,2023-09-11 08:00:00,32,10,5,209.5,Completed
6082,170,2023-09-11 09:00:00,36,46,18,336.69,Pending
6083,542,2023-09-11 10:00:00,37,157,6,467.92,Cancelled
6084,618,2023-09-11 11:00:00,35,47,4,394.28,Pending
6085,649,2023-09-11 12:00:00,12,20,17,283.27,Cancelled
6086,782,2023-09-11 13:00:00,28,60,10,123.8,Completed
6087,596,2023-09-11 14:00:00,13,116,9,374.78,Pending
6088,303,2023-09-11 15:00:00,22,112,5,471.26,Cancelled
6089,47,2023-09-11 16:00:00,11,132,9,343.57,Cancelled
6090,256,2023-09-11 17:00:00,2,138,16,201.67,Completed
6091,486,2023-09-11 18:00:00,34,87,15,93.62,Cancelled
6092,170,2023-09-11 19:00:00,42,94,17,290.9,Cancelled
6093,745,2023-09-11 20:00:00,12,58,12,116.92,Completed
6094,625,2023-09-11 21:00:00,10,44,1,492.06,Cancelled
6095,463,2023-09-11 22:00:00,16,100,10,169.62,Completed
6096,467,2023-09-11 23:00:00,23,137,8,204.66,Pending
6097,584,2023-09-12 00:00:00,34,56,6,79.43,Completed
6098,448,2023-09-12 01:00:00,7,19,8,271.14,Cancelled
6099,400,2023-09-12 02:00:00,3,165,12,479.64,Cancelled
6100,839,2023-09-12 03:00:00,49,188,12,463.36,Cancelled
6101,610,2023-09-12 04:00:00,17,52,18,132.38,Cancelled
6102,254,2023-09-12 05:00:00,1,30,11,239.71,Pending
6103,542,2023-09-12 06:00:00,26,99,14,338.67,Completed
6104,753,2023-09-12 07:00:00,16,132,19,333.89,Pending
6105,182,2023-09-12 08:00:00,2,194,2,454.46,Completed
6106,2,2023-09-12 09:00:00,9,148,5,195.58,Cancelled
6107,253,2023-09-12 10:00:00,15,19,5,377.46,Cancelled
6108,99,2023-09-12 11:00:00,26,32,19,98.05,Completed
6109,621,2023-09-12 12:00:00,43,157,4,217.04,Cancelled
6110,661,2023-09-12 13:00:00,5,147,6,279.6,Pending
6111,814,2023-09-12 14:00:00,15,120,19,368.5,Pending
6112,350,2023-09-12 15:00:00,3,38,19,147.52,Completed
6113,722,2023-09-12 16:00:00,44,76,10,386.29,Pending
6114,627,2023-09-12 17:00:00,37,12,11,497.26,Cancelled
6115,436,2023-09-12 18:00:00,44,132,6,421.26,Pending
6116,853,2023-09-12 19:00:00,7,117,2,187.16,Completed
6117,153,2023-09-12 20:00:00,42,84,12,173.37,Pending
6118,785,2023-09-12 21:00:00,33,135,10,413.03,Completed
6119,592,2023-09-12 22:00:00,35,162,8,258.71,Cancelled
6120,373,2023-09-12 23:00:00,49,191,10,222.91,Cancelled
6121,395,2023-09-13 00:00:00,7,117,1,227.49,Cancelled
6122,974,2023-09-13 01:00:00,38,73,6,143.53,Cancelled
6123,12,2023-09-13 02:00:00,7,42,18,129.44,Cancelled
6124,597,2023-09-13 03:00:00,6,149,19,68.03,Completed
6125,766,2023-09-13 04:00:00,9,150,6,443.89,Cancelled
6126,447,2023-09-13 05:00:00,15,113,6,214.05,Completed
6127,158,2023-09-13 06:00:00,11,36,15,51.98,Pending
6128,560,2023-09-13 07:00:00,16,98,16,177.25,Cancelled
6129,107,2023-09-13 08:00:00,11,108,9,380.06,Pending
6130,800,2023-09-13 09:00:00,45,190,19,381.7,Completed
6131,120,2023-09-13 10:00:00,14,197,17,373.37,Completed
6132,843,2023-09-13 11:00:00,3,141,17,471.97,Completed
6133,516,2023-09-13 12:00:00,2,155,13,344.65,Pending
6134,882,2023-09-13 13:00:00,40,22,9,79.3,Cancelled
6135,704,2023-09-13 14:00:00,48,38,13,244.86,Pending
6136,404,2023-09-13 15:00:00,29,75,19,239.88,Cancelled
6137,669,2023-09-13 16:00:00,3,157,18,63.32,Pending
6138,278,2023-09-13 17:00:00,5,92,7,245.94,Completed
6139,102,2023-09-13 18:00:00,33,77,1,351.02,Completed
6140,608,2023-09-13 19:00:00,2,11,9,391.82,Cancelled
6141,795,2023-09-13 20:00:00,15,153,15,290.91,Pending
6142,278,2023-09-13 21:00:00,20,36,6,309.53,Pending
6143,535,2023-09-13 22:00:00,33,109,9,86.04,Pending
6144,308,2023-09-13 23:00:00,6,157,10,363.38,Completed
6145,713,2023-09-14 00:00:00,5,186,15,419.62,Pending
6146,641,2023-09-14 01:00:00,2,43,4,95.1,Cancelled
6147,501,2023-09-14 02:00:00,17,107,17,209.73,Pending
6148,680,2023-09-14 03:00:00,36,102,9,33.51,Pending
6149,376,2023-09-14 04:00:00,21,145,17,450.97,Completed
6150,57,2023-09-14 05:00:00,16,195,10,54.53,Pending
6151,815,2023-09-14 06:00:00,7,49,5,208.46,Cancelled
6152,160,2023-09-14 07:00:00,45,165,2,394.24,Pending
6153,514,2023-09-14 08:00:00,46,38,19,437.09,Completed
6154,104,2023-09-14 09:00:00,14,122,5,323.81,Completed
6155,938,2023-09-14 10:00:00,2,51,14,420.86,Pending
6156,378,2023-09-14 11:00:00,19,124,14,298.17,Cancelled
6157,615,2023-09-14 12:00:00,13,167,6,79.74,Completed
6158,741,2023-09-14 13:00:00,45,81,19,101.14,Cancelled
6159,934,2023-09-14 14:00:00,42,104,15,280.17,Completed
6160,649,2023-09-14 15:00:00,25,57,18,391.99,Completed
6161,638,2023-09-14 16:00:00,19,18,5,102.92,Pending
6162,250,2023-09-14 17:00:00,18,139,7,119.39,Pending
6163,241,2023-09-14 18:00:00,13,49,16,56.4,Pending
6164,767,2023-09-14 19:00:00,8,142,15,236.09,Pending
6165,523,2023-09-14 20:00:00,19,189,11,171.03,Pending
6166,648,2023-09-14 21:00:00,10,190,5,383.96,Cancelled
6167,365,2023-09-14 22:00:00,46,34,16,117.57,Cancelled
6168,102,2023-09-14 23:00:00,19,23,9,419.91,Cancelled
6169,201,2023-09-15 00:00:00,20,117,19,212.41,Cancelled
6170,614,2023-09-15 01:00:00,48,176,1,268.65,Completed
6171,453,2023-09-15 02:00:00,16,134,8,15.35,Pending
6172,243,2023-09-15 03:00:00,36,111,10,268.34,Cancelled
6173,128,2023-09-15 04:00:00,25,43,11,325.83,Completed
6174,391,2023-09-15 05:00:00,10,124,4,212.93,Pending
6175,511,2023-09-15 06:00:00,19,76,14,41.75,Completed
6176,56,2023-09-15 07:00:00,9,197,2,197.36,Completed
6177,419,2023-09-15 08:00:00,14,103,13,82.39,Pending
6178,297,2023-09-15 09:00:00,19,120,18,157.94,Cancelled
6179,963,2023-09-15 10:00:00,31,173,12,324.2,Completed
6180,707,2023-09-15 11:00:00,9,104,3,457.73,Pending
6181,816,2023-09-15 12:00:00,18,22,18,450.47,Completed
6182,698,2023-09-15 13:00:00,36,79,7,348.66,Cancelled
6183,691,2023-09-15 14:00:00,49,127,19,158.72,Completed
6184,821,2023-09-15 15:00:00,32,37,17,335.14,Cancelled
6185,322,2023-09-15 16:00:00,10,97,5,147.48,Completed
6186,490,2023-09-15 17:00:00,21,158,16,177.28,Pending
6187,583,2023-09-15 18:00:00,47,15,11,73.97,Cancelled
6188,877,2023-09-15 19:00:00,22,66,3,7.94,Pending
6189,241,2023-09-15 20:00:00,30,120,5,450.73,Completed
6190,986,2023-09-15 21:00:00,38,115,5,415.96,Completed
6191,318,2023-09-15 22:00:00,12,44,3,311.76,Pending
6192,626,2023-09-15 23:00:00,33,187,10,318.82,Pending
6193,895,2023-09-16 00:00:00,7,179,2,151.18,Completed
6194,754,2023-09-16 01:00:00,42,139,8,457.72,Cancelled
6195,6,2023-09-16 02:00:00,10,149,7,222.8,Cancelled
6196,606,2023-09-16 03:00:00,15,95,13,468.64,Completed
6197,647,2023-09-16 04:00:00,21,8,18,328.42,Pending
6198,59,2023-09-16 05:00:00,43,32,10,346.37,Cancelled
6199,567,2023-09-16 06:00:00,28,151,16,159.15,Pending
6200,120,2023-09-16 07:00:00,42,132,10,263.96,Pending
6201,591,2023-09-16 08:00:00,36,90,4,13.92,Completed
6202,571,2023-09-16 09:00:00,43,39,10,483.06,Cancelled
6203,912,2023-09-16 10:00:00,8,158,19,448.82,Completed
6204,68,2023-09-16 11:00:00,42,121,2,23.84,Cancelled
6205,494,2023-09-16 12:00:00,48,97,8,194.03,Pending
6206,391,2023-09-16 13:00:00,31,40,9,446.19,Cancelled
6207,797,2023-09-16 14:00:00,41,165,10,269.39,Completed
6208,697,2023-09-16 15:00:00,1,134,7,452.89,Completed
6209,234,2023-09-16 16:00:00,32,118,8,225.59,Pending
6210,440,2023-09-16 17:00:00,32,87,14,308.98,Pending
6211,788,2023-09-16 18:00:00,35,50,14,298.17,Cancelled
6212,473,2023-09-16 19:00:00,38,187,7,186.26,Completed
6213,767,2023-09-16 20:00:00,27,78,14,321.04,Pending
6214,279,2023-09-16 21:00:00,16,73,18,473.53,Completed
6215,83,2023-09-16 22:00:00,41,106,2,489.39,Cancelled
6216,410,2023-09-16 23:00:00,26,159,10,108.67,Completed
6217,438,2023-09-17 00:00:00,4,148,16,211.68,Pending
6218,455,2023-09-17 01:00:00,9,134,11,438.08,Pending
6219,921,2023-09-17 02:00:00,5,109,13,130.58,Completed
6220,993,2023-09-17 03:00:00,1,143,4,434.05,Pending
6221,166,2023-09-17 04:00:00,1,54,5,152.78,Cancelled
6222,271,2023-09-17 05:00:00,40,107,4,233.04,Pending
6223,410,2023-09-17 06:00:00,46,159,13,51.31,Pending
6224,442,2023-09-17 07:00:00,16,78,15,361.82,Pending
6225,426,2023-09-17 08:00:00,36,121,16,165.6,Pending
6226,616,2023-09-17 09:00:00,15,72,15,62.09,Completed
6227,436,2023-09-17 10:00:00,49,18,1,398.64,Cancelled
6228,365,2023-09-17 11:00:00,34,155,1,216.18,Completed
6229,492,2023-09-17 12:00:00,11,19,1,349.23,Pending
6230,649,2023-09-17 13:00:00,11,123,17,351.56,Cancelled
6231,272,2023-09-17 14:00:00,36,57,11,226.7,Pending
6232,730,2023-09-17 15:00:00,45,180,14,415.24,Completed
6233,465,2023-09-17 16:00:00,6,158,18,107.58,Pending
6234,847,2023-09-17 17:00:00,18,120,8,28.21,Pending
6235,452,2023-09-17 18:00:00,10,191,9,311.75,Pending
6236,474,2023-09-17 19:00:00,42,52,18,160.51,Pending
6237,340,2023-09-17 20:00:00,37,97,8,139.12,Completed
6238,580,2023-09-17 21:00:00,14,20,6,115.5,Cancelled
6239,116,2023-09-17 22:00:00,44,62,4,18.98,Pending
6240,433,2023-09-17 23:00:00,24,57,12,479.76,Cancelled
6241,45,2023-09-18 00:00:00,49,103,4,207.89,Completed
6242,249,2023-09-18 01:00:00,35,157,4,333.83,Completed
6243,910,2023-09-18 02:00:00,33,162,10,180.22,Pending
6244,824,2023-09-18 03:00:00,41,9,12,384.14,Cancelled
6245,692,2023-09-18 04:00:00,4,181,2,23.19,Completed
6246,398,2023-09-18 05:00:00,21,155,15,63.97,Pending
6247,416,2023-09-18 06:00:00,1,147,2,349.78,Cancelled
6248,682,2023-09-18 07:00:00,4,97,17,89.64,Cancelled
6249,655,2023-09-18 08:00:00,3,199,2,132.94,Cancelled
6250,62,2023-09-18 09:00:00,5,170,10,255.36,Completed
6251,688,2023-09-18 10:00:00,14,180,15,184.47,Completed
6252,359,2023-09-18 11:00:00,2,154,10,11.41,Cancelled
6253,247,2023-09-18 12:00:00,11,157,8,179.9,Completed
6254,86,2023-09-18 13:00:00,47,135,12,112.37,Completed
6255,474,2023-09-18 14:00:00,36,52,5,292.71,Cancelled
6256,360,2023-09-18 15:00:00,19,176,13,310.0,Cancelled
6257,571,2023-09-18 16:00:00,47,170,8,281.61,Completed
6258,986,2023-09-18 17:00:00,38,43,6,465.67,Cancelled
6259,924,2023-09-18 18:00:00,44,78,12,149.59,Cancelled
6260,111,2023-09-18 19:00:00,1,162,3,394.47,Cancelled
6261,872,2023-09-18 20:00:00,49,59,14,283.6,Completed
6262,693,2023-09-18 21:00:00,19,98,15,423.58,Cancelled
6263,982,2023-09-18 22:00:00,5,7,12,400.65,Pending
6264,316,2023-09-18 23:00:00,41,33,13,178.82,Pending
6265,774,2023-09-19 00:00:00,23,193,2,475.48,Cancelled
6266,408,2023-09-19 01:00:00,32,190,19,462.46,Cancelled
6267,504,2023-09-19 02:00:00,9,69,17,10.66,Pending
6268,19,2023-09-19 03:00:00,35,132,14,91.68,Completed
6269,706,2023-09-19 04:00:00,10,22,17,389.93,Pending
6270,6,2023-09-19 05:00:00,44,46,19,446.43,Pending
6271,776,2023-09-19 06:00:00,28,48,8,179.35,Cancelled
6272,428,2023-09-19 07:00:00,12,130,17,441.55,Cancelled
6273,1,2023-09-19 08:00:00,4,167,10,456.28,Completed
6274,12,2023-09-19 09:00:00,5,199,13,242.4,Cancelled
6275,654,2023-09-19 10:00:00,17,183,15,99.25,Pending
6276,258,2023-09-19 11:00:00,45,44,18,240.34,Pending
6277,123,2023-09-19 12:00:00,29,59,14,195.46,Completed
6278,858,2023-09-19 13:00:00,46,80,19,229.41,Pending
6279,996,2023-09-19 14:00:00,29,69,16,205.38,Completed
6280,942,2023-09-19 15:00:00,26,98,8,382.31,Completed
6281,934,2023-09-19 16:00:00,17,198,9,89.0,Cancelled
6282,109,2023-09-19 17:00:00,24,68,15,422.86,Cancelled
6283,105,2023-09-19 18:00:00,32,154,11,305.41,Cancelled
6284,996,2023-09-19 19:00:00,45,98,10,363.9,Cancelled
6285,460,2023-09-19 20:00:00,49,178,16,111.72,Completed
6286,873,2023-09-19 21:00:00,17,151,2,303.8,Completed
6287,226,2023-09-19 22:00:00,13,78,1,460.21,Cancelled
6288,412,2023-09-19 23:00:00,16,43,17,310.63,Pending
6289,424,2023-09-20 00:00:00,20,40,4,431.34,Pending
6290,492,2023-09-20 01:00:00,38,72,9,206.19,Cancelled
6291,138,2023-09-20 02:00:00,47,179,5,325.71,Pending
6292,893,2023-09-20 03:00:00,20,57,1,233.95,Pending
6293,460,2023-09-20 04:00:00,40,26,19,92.03,Pending
6294,340,2023-09-20 05:00:00,9,87,7,33.76,Cancelled
6295,194,2023-09-20 06:00:00,48,151,4,15.97,Cancelled
6296,123,2023-09-20 07:00:00,15,138,9,415.6,Pending
6297,967,2023-09-20 08:00:00,46,197,3,91.71,Completed
6298,884,2023-09-20 09:00:00,36,83,3,480.1,Cancelled
6299,707,2023-09-20 10:00:00,46,187,1,257.34,Completed
6300,721,2023-09-20 11:00:00,46,173,1,318.56,Completed
6301,307,2023-09-20 12:00:00,29,189,3,374.2,Pending
6302,755,2023-09-20 13:00:00,49,117,4,50.44,Pending
6303,812,2023-09-20 14:00:00,2,50,7,409.29,Pending
6304,512,2023-09-20 15:00:00,36,196,14,11.42,Completed
6305,656,2023-09-20 16:00:00,29,165,12,432.52,Completed
6306,514,2023-09-20 17:00:00,26,143,5,154.86,Pending
6307,796,2023-09-20 18:00:00,41,77,5,379.09,Cancelled
6308,232,2023-09-20 19:00:00,36,118,19,173.52,Completed
6309,939,2023-09-20 20:00:00,25,77,14,272.73,Pending
6310,708,2023-09-20 21:00:00,1,79,8,414.65,Completed
6311,439,2023-09-20 22:00:00,24,126,7,457.06,Pending
6312,309,2023-09-20 23:00:00,34,64,4,381.22,Cancelled
6313,814,2023-09-21 00:00:00,8,138,2,54.14,Completed
6314,948,2023-09-21 01:00:00,41,29,15,478.89,Cancelled
6315,534,2023-09-21 02:00:00,23,159,9,204.41,Cancelled
6316,840,2023-09-21 03:00:00,19,28,12,49.06,Completed
6317,771,2023-09-21 04:00:00,18,188,14,85.66,Completed
6318,822,2023-09-21 05:00:00,4,186,4,347.05,Cancelled
6319,120,2023-09-21 06:00:00,43,58,8,278.5,Completed
6320,763,2023-09-21 07:00:00,10,84,6,115.99,Pending
6321,142,2023-09-21 08:00:00,38,109,10,350.4,Pending
6322,187,2023-09-21 09:00:00,11,195,15,262.29,Pending
6323,747,2023-09-21 10:00:00,29,64,5,346.8,Pending
6324,579,2023-09-21 11:00:00,26,18,13,348.47,Cancelled
6325,205,2023-09-21 12:00:00,33,69,10,359.89,Pending
6326,174,2023-09-21 13:00:00,40,127,5,373.75,Pending
6327,236,2023-09-21 14:00:00,22,56,12,234.42,Pending
6328,222,2023-09-21 15:00:00,45,44,16,9.81,Completed
6329,876,2023-09-21 16:00:00,40,77,8,442.99,Completed
6330,974,2023-09-21 17:00:00,21,151,18,16.64,Cancelled
6331,148,2023-09-21 18:00:00,7,141,3,135.77,Cancelled
6332,846,2023-09-21 19:00:00,3,2,19,122.84,Completed
6333,561,2023-09-21 20:00:00,43,15,3,102.84,Pending
6334,507,2023-09-21 21:00:00,13,46,10,382.39,Completed
6335,793,2023-09-21 22:00:00,8,134,8,498.59,Cancelled
6336,395,2023-09-21 23:00:00,36,157,16,45.69,Cancelled
6337,981,2023-09-22 00:00:00,44,87,7,109.89,Cancelled
6338,207,2023-09-22 01:00:00,5,96,9,292.6,Completed
6339,764,2023-09-22 02:00:00,41,115,3,463.34,Completed
6340,679,2023-09-22 03:00:00,23,48,7,399.92,Completed
6341,468,2023-09-22 04:00:00,29,21,4,361.83,Pending
6342,731,2023-09-22 05:00:00,47,147,14,33.62,Pending
6343,798,2023-09-22 06:00:00,48,135,9,255.2,Cancelled
6344,542,2023-09-22 07:00:00,9,196,8,273.54,Completed
6345,926,2023-09-22 08:00:00,5,75,17,422.29,Completed
6346,595,2023-09-22 09:00:00,42,195,8,283.18,Cancelled
6347,552,2023-09-22 10:00:00,48,13,3,341.27,Pending
6348,140,2023-09-22 11:00:00,4,181,14,133.93,Cancelled
6349,109,2023-09-22 12:00:00,26,48,2,243.9,Pending
6350,34,2023-09-22 13:00:00,11,76,12,163.13,Completed
6351,14,2023-09-22 14:00:00,48,32,13,257.7,Pending
6352,281,2023-09-22 15:00:00,9,181,11,29.64,Cancelled
6353,345,2023-09-22 16:00:00,1,87,2,354.51,Completed
6354,805,2023-09-22 17:00:00,44,27,19,136.19,Cancelled
6355,499,2023-09-22 18:00:00,17,39,18,90.91,Completed
6356,418,2023-09-22 19:00:00,43,27,8,37.49,Cancelled
6357,563,2023-09-22 20:00:00,11,15,13,243.07,Completed
6358,513,2023-09-22 21:00:00,20,119,5,245.15,Completed
6359,270,2023-09-22 22:00:00,44,78,8,372.58,Cancelled
6360,415,2023-09-22 23:00:00,20,7,9,497.86,Cancelled
6361,54,2023-09-23 00:00:00,12,147,8,321.5,Cancelled
6362,309,2023-09-23 01:00:00,40,45,11,105.42,Completed
6363,407,2023-09-23 02:00:00,9,141,3,489.77,Completed
6364,955,2023-09-23 03:00:00,45,72,6,269.1,Cancelled
6365,429,2023-09-23 04:00:00,4,142,13,425.45,Cancelled
6366,727,2023-09-23 05:00:00,3,9,12,128.79,Cancelled
6367,385,2023-09-23 06:00:00,45,181,7,462.8,Completed
6368,708,2023-09-23 07:00:00,38,151,11,321.08,Cancelled
6369,869,2023-09-23 08:00:00,25,29,1,211.32,Cancelled
6370,424,2023-09-23 09:00:00,27,133,5,36.44,Pending
6371,830,2023-09-23 10:00:00,8,178,18,386.08,Completed
6372,970,2023-09-23 11:00:00,38,57,19,80.44,Completed
6373,97,2023-09-23 12:00:00,37,106,10,384.27,Cancelled
6374,408,2023-09-23 13:00:00,17,151,17,125.4,Cancelled
6375,203,2023-09-23 14:00:00,16,158,12,23.84,Pending
6376,813,2023-09-23 15:00:00,22,18,1,202.75,Pending
6377,938,2023-09-23 16:00:00,31,120,10,321.7,Pending
6378,818,2023-09-23 17:00:00,21,94,2,419.34,Cancelled
6379,834,2023-09-23 18:00:00,2,133,16,288.38,Pending
6380,470,2023-09-23 19:00:00,27,113,10,162.22,Cancelled
6381,627,2023-09-23 20:00:00,21,139,6,398.3,Cancelled
6382,914,2023-09-23 21:00:00,34,55,12,482.47,Pending
6383,57,2023-09-23 22:00:00,3,128,15,73.58,Pending
6384,797,2023-09-23 23:00:00,13,11,13,167.77,Pending
6385,310,2023-09-24 00:00:00,39,143,17,340.47,Completed
6386,614,2023-09-24 01:00:00,18,87,1,125.87,Pending
6387,884,2023-09-24 02:00:00,7,32,7,168.45,Completed
6388,917,2023-09-24 03:00:00,30,157,15,375.28,Completed
6389,570,2023-09-24 04:00:00,8,10,16,313.38,Pending
6390,139,2023-09-24 05:00:00,35,192,8,92.96,Completed
6391,655,2023-09-24 06:00:00,4,189,16,56.63,Completed
6392,179,2023-09-24 07:00:00,26,172,13,125.55,Cancelled
6393,777,2023-09-24 08:00:00,3,26,3,27.97,Pending
6394,813,2023-09-24 09:00:00,40,156,10,294.06,Completed
6395,127,2023-09-24 10:00:00,33,178,6,441.08,Pending
6396,141,2023-09-24 11:00:00,33,187,7,236.35,Pending
6397,913,2023-09-24 12:00:00,38,103,3,310.22,Cancelled
6398,410,2023-09-24 13:00:00,27,4,5,301.89,Cancelled
6399,840,2023-09-24 14:00:00,41,28,2,443.53,Completed
6400,365,2023-09-24 15:00:00,48,107,1,402.49,Cancelled
6401,524,2023-09-24 16:00:00,40,64,17,132.03,Pending
6402,149,2023-09-24 17:00:00,44,105,8,338.89,Pending
6403,640,2023-09-24 18:00:00,41,153,2,226.15,Completed
6404,609,2023-09-24 19:00:00,12,74,16,436.58,Cancelled
